id,name,email,tax_id,address,country,zip,load_date
1094,William	Łukasz,william.łukasz@acme.com,,2809 Oak Ave,UK,64859,2026-05-08
224,Patricia Müller,@example.com,N/A,1229 Oak Ave,AU,81634,20260403
483,Robert-Smith,@example.com,TAX-,3197 Oak Ave,US,19027,2026-01-09
696,david wilson,david.wilson@mail.com,???,2578 Oak Ave,US,64108,20260118
802,John-Fürst,john.fürst@globex.co,TAX-848807,1970 Main St,DE,99685,2026-03-06
802,John Fürst,@example.com,TAX-848807,1970 Main St, BR,99685,
802,John Fürst,,0000000000,1970 Main St,DE,99685,2026-02-16
802,  John Fürst  ,john.fürst@globex.co,TAX-848807,1970 Main St,DE,99685,2026-03-22
802,John	Fürst,john.fürst@globex.co,TAX-,1970 Main St,DE,99685,not-a-date
802,John Fürst,john.fürst @example.com,TAX-848807,1970 Main St,XX,99685,
802,John F.,john.fürst@globex.co,TAX-848807,1970 Main St,,99685,2026-05-24
802,J. Fürst,john.fürst@globex.co,TAX-848807,1970 Main St,DE,99685,
1101,Sarah O'Brien,sarah.obrien@example.com,,7032 Main St,US,11845,
1101,Sarah O'Brien,sarah.obrien@example.com,TAX-847495,7032 Main St,US,11845,20260223
1101,sarah o'brien,not-an-email,TAX-847495,7032 Main St,,11845,20260309
1101,Sarah O'Brien,sarah.obrien@example.com,TAX-847495,7032 Main St,,11845,06/18/2026
1101,Sarah O'Brien,,TAX-847495,7032 Main St,US,11845,not-a-date
859,Richard Martinez,richard.martinez@example.com,TAX-392895,7967 Main St,UK,74381,2026-06-04
1247,François Lopez,@example.com,TAX-953117,5349 Main St,us,86643,20260718
1241,John Müller,john.müller@example.com,TAX-754552,2949 Oak Ave, US,61023,06/27/2026
1241,John Müller,john.müller@@example.com,,2949 Oak Ave,UK,61023,13/45/2026
1241,,john.müller@example.com,TAX-754552,2949 Oak Ave,XX,61023,04/06/2026
1241,John Müller,,,2949 Oak Ave,UK,61023,02/26/2026
1241,John Müller,john.müller@example.com,N/A,2949 Oak Ave,UK,61023,2026-02-02
1441,Karen	Garcia,karen.garcia@example.com,TAX-25772,6646 Main St,US,10870,2026-05-17
282,José-Jackson,josé.jackson @example.com,,6791 Oak Ave,DE,32861,2026-07-20
56,Richard O'Brien,richard.obrien@globex.co,TAX-389412,5569 Oak Ave,br,91962,07/21/2026
56,Richard O'Brien,richard.obrien@globex.co,0000000000,5569 Oak Ave,CA,91962,20260210
56,Richard O.,richard.obrien@globex.co,TAX-389412,5569 Oak Ave,ca,91962,02/06/2026
56,Richard O'Brien,richard.obrien@globex.co,TAX-389412,5569 Oak Ave,CA,91962,02/01/2026
56,  Richard O'Brien  ,@example.com,TAX-389412,5569 Oak Ave,in,91962,04/28/2026
411,C. Jones,charles.jones@example.com,N/A,34 Oak Ave,UK,52809,0000-00-00
1230,Michael Ł.,michael.łukasz@globex.co,TAX-766046,129 Oak Ave,AU,51812,20260102
1010,Müller L.,müller.lopez@globex.co,TAX-907707,6040 Main St,,47207,13/45/2026
969,Björn Lopez,björn.lopez@,,4816 Main St,XX,17185,03/16/2026
1480,Linda Martin,,TAX-573450,9734 Oak Ave, IN,44614,20260209
499,Patricia Rodriguez,patricia.rodriguez@,0000000000,2501 Main St,us,12396,20260618
499,Patricia Rodriguez,patricia.rodriguez@acme.com,TAX-514808,2501 Main St,FR,12396,0000-00-00
499,patricia rodriguez,patricia.rodriguez@acme.com,TAX-514808,2501 Main St,FR,12396,20260604
103,Robert	Gonzalez,robert.gonzalez@mail.com,TAX-310204,9461 Oak Ave,IN,72549,
1468,Joseph-Hernandez,joseph.hernandez@acme.com,TAX-311745,6248 Main St,XX,61513,20260511
1468,Joseph Hernandez,joseph.hernandez@acme.com,TAX-,6248 Main St,IN,61513,2026-03-22
1468,Joseph Hernandez,joseph.hernandez@acme.com,N/A,6248 Main St,IN,61513,07/01/2026
1030,Charles Johnson,charles.johnson@acme.com,TAX-656781,5125 Main St,fr,72913,03/11/2026
555,Jennifer García,,TAX-638989,364 Oak Ave,UK,89113,not-a-date
520,T. Martin,thomas.martin@example.com,TAX-23855,9092 Main St,IN,61091,2026-07-12
520,Thomas Martin,thomas.martin@example.com,TAX-23855,9092 Main St,XX,61091,
1301,M. Nguyễn,michael.nguyễn@mail.com,TAX-835557,2407 Oak Ave,XX,20238,
1457,Jessica Rodriguez,jessica.rodriguez@mail.com,TAX-733422,909 Oak Ave,AU,16893,2026-02-26
1457,Jessica Rodriguez,not-an-email,TAX-733422,909 Oak Ave,AU,16893,2026
1457,Jessica Rodriguez,jessica.rodriguez@mail.com,TAX-733422,909 Oak Ave,XX,16893,
1457,jessica rodriguez,jessica.rodriguez@mail.com,TAX-733422,909 Oak Ave,AU,16893,0000-00-00
1457,Jessica Rodriguez,jessica.rodriguez@mail.com,N/A,909 Oak Ave,XX,16893,20260410
1457,Jessica Rodriguez,jessica.rodriguez@mail.com,TAX-733422,909 Oak Ave,AU,16893,not-a-date
1457,Jessica Rodriguez,jessica.rodriguez@mail.com,TAX-733422,909 Oak Ave,AU,16893,2026
1457,Jessica Rodriguez,jessica.rodriguez@mail.com,TAX-733422,909 Oak Ave, CA,16893,04/24/2026
1350,Jessica Jackson,jessica.jackson @example.com,TAX-817205,9629 Oak Ave,IN,97570,03/27/2026
1350,,jessica.jackson @example.com,N/A,9629 Oak Ave,,97570,2026-01-13
1350,Jessica Jackson,jessica.jackson@mail.com,TAX-817205,9629 Oak Ave,,97570,20260605
1480,Sarah Anderson,sarah.anderson @example.com,TAX-180586,8835 Main St,,80377,2026-03-10
1480,SARAH ANDERSON,sarah.anderson@mail.com,???,8835 Main St, FR,80377,
1480,,sarah.anderson @example.com,TAX-180586,8835 Main St,XX,80377,0000-00-00
1480,Sarah Anderson,sarah.anderson@@example.com,TAX-180586,8835 Main St,DE,80377,2026-04-23
1480,Sarah Anderson,sarah.anderson@mail.com,,8835 Main St,DE,80377,06/02/2026
1480,Sarah Anderson,sarah.anderson@mail.com,TAX-180586,8835 Main St,,80377,
1480,Sarah Anderson,sarah.anderson@mail.com,TAX-180586,8835 Main St,DE,80377,not-a-date
1480,Sarah Anderson,sarah.anderson@mail.com,TAX-180586,8835 Main St,DE,80377,2026-02-15
1102,,håkon.martinez@acme.com,,9685 Oak Ave,CA,73981,
739,LINDA ØST,linda.øst@acme.com,TAX-213687,5605 Oak Ave,UK,17392,not-a-date
114,S. Nguyễn,susan.nguyễn@@example.com,TAX-805256,9825 Oak Ave,AU,21995,not-a-date
114,Susan Nguyễn,susan.nguyễn@acme.com,TAX-805256,9825 Oak Ave,XX,21995,2026-04-23
114,Susan Nguyễn,not-an-email,N/A,9825 Oak Ave, AU,21995,20260112
114,Susan Nguyễn,susan.nguyễn@@example.com,,9825 Oak Ave,,21995,05/06/2026
114,Susan Nguyễn,@example.com,TAX-805256,9825 Oak Ave,AU,21995,0000-00-00
114,Susan Nguyễn,susan.nguyễn@acme.com,TAX-805256,9825 Oak Ave,AU,21995,2026
114,Susan Nguyễn,susan.nguyễn@acme.com,TAX-,9825 Oak Ave,AU,21995,20260712
114,Susan Nguyễn,susan.nguyễn@acme.com,TAX-805256,9825 Oak Ave,AU,21995,2026
328,Håkon Wilson,håkon.wilson@mail.com,N/A,397 Oak Ave,,56689,13/45/2026
1480,ELIZABETH GONZALEZ,elizabeth.gonzalez @example.com,TAX-29131,4080 Main St,BR,40762,01/24/2026
1198,KAREN ŁUKASZ,karen.łukasz@globex.co,TAX-644307,4220 Oak Ave,CA,16609,
944,NGUYỄN FÜRST,nguyễn.fürst@acme.com,TAX-732125,496 Main St,DE,18389,2026
1491,Björn Jackson,björn.jackson@acme.com,0000000000,398 Main St, BR,54169,0000-00-00
242,S. Wilson,sarah.wilson@mail.com,TAX-466006,1935 Main St,XX,55204,2026-07-10
596,david garcia,david.garcia@mail.com,TAX-923246,2193 Oak Ave,DE,90590,07/22/2026
1455,William Miller,william.miller@example.com,TAX-80731,4350 Oak Ave,ca,19525,20260705
309,Linda-Williams,,TAX-991491,7544 Oak Ave,IN,45653,2026-06-04
306,M. Berg,,TAX-785048,5806 Oak Ave,,14789,
306,Michael Van Der Berg,michael.van.der.berg@mail.com,TAX-785048,5806 Oak Ave,US,14789,01/04/2026
306,Michael-Berg,michael.van.der.berg@mail.com,TAX-785048,5806 Oak Ave,US,14789,2026
306,Michael Van Der Berg,,TAX-785048,5806 Oak Ave,US,14789,20260403
306,Michael Van Der Berg,,TAX-785048,5806 Oak Ave,US,14789,07/19/2026
306,Michael Van Der Berg,michael.van.der.berg@mail.com,TAX-785048,5806 Oak Ave,US,14789,20260215
306,Michael Van Der Berg,michael.van.der.berg@mail.com,TAX-785048,5806 Oak Ave,US,14789,2026
306,Michael Van Der Berg,michael.van.der.berg@mail.com,TAX-785048,5806 Oak Ave,XX,14789,13/45/2026
1191,José O'Brien,josé.obrien@acme.com,,9060 Oak Ave,BR,64697,not-a-date
1191,José O'Brien,josé.obrien@@example.com,TAX-770731,9060 Oak Ave,BR,64697,13/45/2026
801,,jessica.nguyễn@acme.com,TAX-239130,2067 Oak Ave,FR,12177,not-a-date
1428,William Van Der Berg,,N/A,3123 Oak Ave,FR,50382,0000-00-00
1428,William Van Der Berg,william.van.der.berg@,TAX-822582,3123 Oak Ave,FR,50382,2026-02-24
1428,William Van Der Berg,william.van.der.berg@acme.com,TAX-822582,3123 Oak Ave, IN,50382,20260102
1428,William Van Der Berg,william.van.der.berg@acme.com,TAX-822582,3123 Oak Ave,FR,50382,04/25/2026
1428,William-Berg,@example.com,TAX-822582,3123 Oak Ave,br,50382,0000-00-00
1428,William Van Der Berg,william.van.der.berg@acme.com,TAX-822582,3123 Oak Ave, UK,50382,20260410
1428,W. Berg,william.van.der.berg@acme.com,TAX-822582,3123 Oak Ave,FR,50382,not-a-date
1428,William Van Der Berg,william.van.der.berg@acme.com,0000000000,3123 Oak Ave,FR,50382,
877,Joseph Martinez,joseph.martinez@example.com,,7789 Oak Ave,XX,16791,02/01/2026
1148,Charles Davis,charles.davis@acme.com,TAX-714611,7960 Oak Ave,,51647,20260627
955,Zoë Anderson,not-an-email,TAX-598973,9909 Oak Ave,UK,28517,05/28/2026
955,Zoë Anderson,zoë.anderson@example.com,,9909 Oak Ave,UK,28517,2026-01-12
955,ZOË ANDERSON,,,9909 Oak Ave,UK,28517,2026-02-03
955,Zoë	Anderson,zoë.anderson@example.com,TAX-598973,9909 Oak Ave, FR,28517,2026-07-12
955,Zoë Anderson,zoë.anderson@,TAX-598973,9909 Oak Ave,br,28517,07/13/2026
955,Zoë Anderson,not-an-email,TAX-598973,9909 Oak Ave,UK,28517,2026-07-13
955,Zoë Anderson,zoë.anderson@example.com,0000000000,9909 Oak Ave,UK,28517,06/07/2026
955,Zoë Anderson,zoë.anderson@example.com,TAX-598973,9909 Oak Ave,UK,28517,20260220
763,José Jackson,josé.jackson@,TAX-822218,4228 Oak Ave,FR,38624,2026
284,Susan Łukasz,susan.łukasz @example.com,TAX-447666,5092 Main St,US,88648,2026-05-22
1102,Karen Johnson,karen.johnson@globex.co,,1836 Main St, BR,39253,07/21/2026
903,José Williams,,TAX-,1470 Main St,,97809,02/04/2026
903,José W.,,N/A,1470 Main St,IN,97809,06/04/2026
903,José Williams,josé.williams@example.com,TAX-601642,1470 Main St,IN,97809,
903,josé williams,josé.williams@example.com,,1470 Main St,,97809,2026-04-16
903,José W.,josé.williams@example.com,N/A,1470 Main St,XX,97809,05/04/2026
903,José Williams,,TAX-601642,1470 Main St,IN,97809,20260319
903,josé williams,not-an-email,TAX-601642,1470 Main St,IN,97809,02/04/2026
903,José Williams,@example.com,TAX-601642,1470 Main St,IN,97809,01/24/2026
778,karen wilson,karen.wilson@mail.com,TAX-704282,3725 Main St,DE,63643,2026
870,  John Williams  ,john.williams @example.com,TAX-867430,711 Main St,in,46349,07/16/2026
870,John Williams,john.williams@globex.co,TAX-,711 Main St,CA,46349,2026
870,J. Williams,john.williams @example.com,TAX-867430,711 Main St,,46349,20260707
870,John Williams,john.williams@globex.co,,711 Main St,CA,46349,20260101
870,John Williams,john.williams@globex.co,,711 Main St,CA,46349,2026-07-24
1098,Richard Martinez,richard.martinez@example.com,TAX-839343,2201 Oak Ave,UK,87044,04/13/2026
1098,Richard M.,richard.martinez@example.com,TAX-839343,2201 Oak Ave,XX,87044,20260416
1098,Richard Martinez,richard.martinez@example.com,TAX-839343,2201 Oak Ave,UK,87044,03/16/2026
1230,Sarah Miller,@example.com,TAX-824412,3975 Oak Ave,UK,51318,20260606
892,François Rodriguez,françois.rodriguez@,TAX-799031,6656 Main St,XX,69896,07/28/2026
517,Karen Taylor,karen.taylor@mail.com,TAX-533546,5622 Oak Ave,FR,98151,2026
913,Linda	Jones,linda.jones@mail.com,TAX-625165,1886 Main St,,25566,06/11/2026
1223,Susan Taylor,,TAX-,1325 Oak Ave,FR,53370,07/25/2026
1223,Susan Taylor,susan.taylor@acme.com,TAX-46765,1325 Oak Ave,XX,53370,0000-00-00
67,Elizabeth L.,elizabeth.lopez@example.com,TAX-603173,8680 Oak Ave,FR,12982,07/12/2026
381,Linda Moore,not-an-email,TAX-532691,2576 Oak Ave,XX,14831,
381,Linda Moore,linda.moore@acme.com,TAX-532691,2576 Oak Ave,BR,14831,05/07/2026
381,Linda Moore,linda.moore@acme.com,0000000000,2576 Oak Ave,BR,14831,13/45/2026
1416,Nguyễn Martin,nguyễn.martin@example.com,TAX-432279,3422 Oak Ave,DE,64168,0000-00-00
1451,John-Wilson,john.wilson@mail.com,TAX-732357,3083 Oak Ave,US,57259,2026-01-24
955,David Martinez,david.martinez@acme.com,TAX-190231,8615 Oak Ave,BR,86926,20260411
1241,Sarah Martin,not-an-email,TAX-51866,8409 Main St,au,69256,20260210
1241,Sarah Martin,sarah.martin @example.com,TAX-51866,8409 Main St,XX,69256,0000-00-00
1253,,josé.garcia@acme.com,???,6312 Oak Ave,FR,50436,20260607
553,  Robert Lopez  ,robert.lopez@,,563 Main St,,98687,2026-04-24
33,Søren Davis,søren.davis@acme.com,TAX-925654,8357 Oak Ave,US,13240,06/03/2026
817,José Miller,josé.miller@@example.com,N/A,161 Oak Ave,,43885,2026-02-15
647,Richard Johnson,richard.johnson@globex.co,TAX-862669,6293 Main St,,32367,13/45/2026
547,MARY WILSON,@example.com,,7029 Oak Ave,UK,30630,20260505
1411,Nguyễn Øst,nguyễn.øst @example.com,N/A,4821 Main St,UK,69920,13/45/2026
213,Joseph Taylor,not-an-email,TAX-539340,8358 Main St,CA,77960,20260325
829,Richard Brown,richard.brown@acme.com,TAX-755967,5160 Oak Ave,UK,26898,not-a-date
829,Richard Brown,richard.brown@acme.com,TAX-755967,5160 Oak Ave, BR,26898,03/13/2026
829,Richard-Brown,richard.brown@acme.com,TAX-755967,5160 Oak Ave,,26898,02/22/2026
118,Renée Rodriguez,,???,3738 Main St,DE,75253,
534,Susan Łukasz,susan.łukasz@example.com,TAX-29164,4415 Main St, DE,32513,0000-00-00
571,Müller Davis,müller.davis@globex.co,TAX-924497,38 Oak Ave,br,76370,13/45/2026
571,Müller	Davis,müller.davis@,TAX-924497,38 Oak Ave,AU,76370,
1050,Nguyễn-Hernandez,nguyễn.hernandez@mail.com,0000000000,9147 Oak Ave,FR,91085,2026-01-19
1050,Nguyễn Hernandez,nguyễn.hernandez@mail.com,TAX-816894,9147 Oak Ave,FR,91085,13/45/2026
1050,Nguyễn Hernandez,nguyễn.hernandez@mail.com,TAX-816894,9147 Oak Ave,FR,91085,2026-07-02
1050,  Nguyễn Hernandez  ,nguyễn.hernandez@mail.com,TAX-816894,9147 Oak Ave,FR,91085,2026
1050,Nguyễn Hernandez,nguyễn.hernandez@mail.com,TAX-816894,9147 Oak Ave,FR,91085,not-a-date
217,Charles Brown,charles.brown@acme.com,TAX-34497,2694 Main St,BR,85921,2026-02-04
217,Charles Brown,charles.brown@acme.com,TAX-34497,2694 Main St,BR,85921,04/08/2026
1049,Nguyễn Gonzalez,nguyễn.gonzalez@mail.com,0000000000,8333 Main St,DE,19465,20260319
290,Jessica Martinez,jessica.martinez @example.com,TAX-806731,9175 Main St,XX,86266,20260421
290,Jessica	Martinez,jessica.martinez@mail.com,TAX-806731,9175 Main St,,86266,02/27/2026
290,Jessica M.,jessica.martinez@mail.com,,9175 Main St,DE,86266,20260327
1160,Björn Martinez,björn.martinez@example.com,TAX-719750,5066 Oak Ave,BR,30167,20260104
250,Karen Williams,karen.williams@,0000000000,290 Main St,uk,80819,2026-06-15
1077,André Łukasz,andré.łukasz@globex.co,TAX-268576,6964 Oak Ave,,42269,07/20/2026
1077,André-Łukasz,andré.łukasz@globex.co,TAX-268576,6964 Oak Ave,FR,42269,20260223
1077,A. Łukasz,,TAX-268576,6964 Oak Ave,XX,42269,06/02/2026
605,Elizabeth O'Brien,elizabeth.obrien@@example.com,???,5162 Oak Ave,AU,47598,13/45/2026
605,Elizabeth O'Brien,elizabeth.obrien @example.com,TAX-638407,5162 Oak Ave,AU,47598,20260324
605,Elizabeth O'Brien,elizabeth.obrien@acme.com,TAX-638407,5162 Oak Ave,AU,47598,02/25/2026
605,elizabeth o'brien,elizabeth.obrien@acme.com,TAX-,5162 Oak Ave,AU,47598,20260327
605,Elizabeth O'Brien,elizabeth.obrien@acme.com,TAX-638407,5162 Oak Ave,AU,47598,20260413
605,Elizabeth	O'Brien,elizabeth.obrien@acme.com,0000000000,5162 Oak Ave,,47598,2026-03-13
605,Elizabeth O'Brien,elizabeth.obrien@acme.com,TAX-638407,5162 Oak Ave,AU,47598,20260422
605,Elizabeth O'Brien,elizabeth.obrien@acme.com,TAX-,5162 Oak Ave,AU,47598,20260709
669,Björn-Wilson,björn.wilson@example.com,TAX-810793,5482 Main St,BR,65515,not-a-date
669,Björn Wilson,björn.wilson @example.com,TAX-810793,5482 Main St,BR,65515,
669,Björn Wilson,björn.wilson@example.com,,5482 Main St, CA,65515,
669,Björn	Wilson,björn.wilson@@example.com,TAX-810793,5482 Main St,BR,65515,
669,Björn	Wilson,björn.wilson@example.com,TAX-810793,5482 Main St,BR,65515,20260313
669,Björn Wilson,björn.wilson@example.com,TAX-810793,5482 Main St,BR,65515,20260108
669,Björn Wilson,björn.wilson@example.com,TAX-810793,5482 Main St,,65515,2026-05-11
669,BJÖRN WILSON,björn.wilson@@example.com,TAX-810793,5482 Main St,,65515,20260127
73,Björn Lopez,,TAX-829756,8060 Main St,BR,58887,2026-01-01
1489,Susan Łukasz,susan.łukasz@mail.com,,359 Oak Ave, AU,67522,20260717
1489,Susan Łukasz,susan.łukasz@@example.com,,359 Oak Ave,,67522,20260726
1489,Susan Łukasz,susan.łukasz@mail.com,TAX-663272,359 Oak Ave,US,67522,03/07/2026
1489,Susan Ł.,,TAX-663272,359 Oak Ave,US,67522,03/16/2026
1489,Susan Łukasz,,TAX-663272,359 Oak Ave,,67522,2026-06-07
1489,  Susan Łukasz  ,susan.łukasz@mail.com,TAX-663272,359 Oak Ave,US,67522,
1489,Susan Łukasz,susan.łukasz @example.com,0000000000,359 Oak Ave,US,67522,
1489,Susan Łukasz,susan.łukasz @example.com,TAX-663272,359 Oak Ave,US,67522,05/05/2026
664,François Jones,françois.jones@globex.co,TAX-394153,1165 Oak Ave,DE,80469,2026-02-15
603,JOSÉ RODRIGUEZ,,TAX-853775,8535 Oak Ave,UK,28695,0000-00-00
603,José Rodriguez,josé.rodriguez@example.com,TAX-853775,8535 Oak Ave,UK,28695,
603,José Rodriguez,josé.rodriguez@example.com,TAX-853775,8535 Oak Ave,,28695,2026-04-28
603,José Rodriguez,josé.rodriguez @example.com,TAX-853775,8535 Oak Ave,UK,28695,0000-00-00
603,José Rodriguez,not-an-email,TAX-853775,8535 Oak Ave,XX,28695,2026-06-11
5,  Jennifer Moore  ,jennifer.moore@example.com,TAX-570125,2157 Oak Ave,US,24170,2026-04-15
751,Joseph Brown,not-an-email,TAX-407457,6985 Main St,US,37126,not-a-date
751,Joseph Brown,joseph.brown@mail.com,,6985 Main St,XX,37126,not-a-date
865,Michael W.,michael.wilson@mail.com,,3826 Oak Ave, UK,63107,2026-04-04
780,Mary	Thomas,mary.thomas@mail.com,TAX-401100,1443 Main St,UK,93288,20260617
780,M. Thomas,mary.thomas@mail.com,TAX-401100,1443 Main St,,93288,
780,Mary Thomas,,TAX-401100,1443 Main St,UK,93288,20260322
780,,mary.thomas @example.com,,1443 Main St, DE,93288,not-a-date
780,Mary Thomas,mary.thomas@,TAX-401100,1443 Main St,UK,93288,2026-03-07
1293,William Lopez,,TAX-129981,9457 Oak Ave,AU,87699,20260506
1326,François Martinez,françois.martinez @example.com,TAX-461036,2764 Main St,,67177,
1298,James Moore,james.moore@globex.co,TAX-574176,1559 Main St,UK,35378,02/11/2026
1278,  Thomas Lopez  ,thomas.lopez@example.com,TAX-242871,1983 Main St,CA,45026,
130,Joseph Thomas,joseph.thomas @example.com,TAX-958753,7650 Oak Ave,BR,63511,
130,Joseph Thomas,@example.com,N/A,7650 Oak Ave, AU,63511,20260525
130,Joseph	Thomas,joseph.thomas@@example.com,N/A,7650 Oak Ave,BR,63511,20260110
130,  Joseph Thomas  ,joseph.thomas@globex.co,TAX-958753,7650 Oak Ave,BR,63511,02/07/2026
130,Joseph Thomas,joseph.thomas@globex.co,TAX-958753,7650 Oak Ave,BR,63511,2026-06-08
130,Joseph Thomas,joseph.thomas@globex.co,,7650 Oak Ave,au,63511,2026-07-26
130,Joseph Thomas,joseph.thomas@@example.com,0000000000,7650 Oak Ave,,63511,2026
130,joseph thomas,joseph.thomas@@example.com,,7650 Oak Ave,br,63511,2026-05-27
1007,Elizabeth Øst,elizabeth.øst@mail.com,TAX-536552,5588 Oak Ave,IN,46604,0000-00-00
501,Susan Thomas,susan.thomas@globex.co,TAX-934116,1741 Oak Ave,AU,43414,20260424
501,Susan	Thomas,susan.thomas@globex.co,0000000000,1741 Oak Ave,AU,43414,04/08/2026
900,BARBARA FÜRST,barbara.fürst@example.com,,7537 Main St,BR,47839,04/17/2026
900,Barbara	Fürst,@example.com,TAX-73834,7537 Main St,BR,47839,2026-06-11
900,Barbara Fürst,barbara.fürst@example.com,N/A,7537 Main St,BR,47839,06/24/2026
900,Barbara Fürst,barbara.fürst@example.com,TAX-73834,7537 Main St,,47839,2026-03-05
900,Barbara Fürst,barbara.fürst@example.com,TAX-73834,7537 Main St,BR,47839,20260319
76,Barbara Martin,barbara.martin@example.com,TAX-340433,9627 Main St,,39312,07/15/2026
1193,Linda Davis,linda.davis@example.com,TAX-38500,8219 Oak Ave,DE,25777,20260520
36,Björn Jackson,björn.jackson@,TAX-,3646 Main St,au,64354,20260513
1213,Jessica Jones,jessica.jones@@example.com,0000000000,6284 Main St,XX,92591,20260526
1213,Jessica	Jones,@example.com,TAX-161894,6284 Main St,,92591,2026-06-01
1213,Jessica Jones,not-an-email,N/A,6284 Main St,BR,92591,01/05/2026
1213,Jessica Jones,jessica.jones@globex.co,TAX-161894,6284 Main St,,92591,07/07/2026
1213,Jessica Jones,jessica.jones@,TAX-,6284 Main St,BR,92591,13/45/2026
624,Håkon Fürst,håkon.fürst@globex.co,TAX-74021,1100 Main St,,25959,2026-04-08
624,Håkon Fürst,håkon.fürst@globex.co,TAX-74021,1100 Main St,AU,25959,2026-03-08
748,  Karen Gonzalez  ,karen.gonzalez@mail.com,TAX-856337,1940 Oak Ave,DE,59472,20260708
748,Karen Gonzalez,karen.gonzalez@mail.com,???,1940 Oak Ave,DE,59472,2026-03-17
748,Karen Gonzalez,karen.gonzalez@mail.com,N/A,1940 Oak Ave,DE,59472,20260606
1103,Patricia Jackson,patricia.jackson@globex.co,N/A,8811 Oak Ave,uk,34414,2026
127,José Øst,josé.øst@acme.com,TAX-296844,2927 Oak Ave,CA,78335,13/45/2026
603,Jessica Wilson,jessica.wilson@mail.com,TAX-919522,727 Main St,AU,57482,05/24/2026
638,Müller Jones,müller.jones@acme.com,TAX-526575,1258 Main St,DE,59931,20260201
1307,James Martinez,,TAX-,604 Main St,IN,43942,20260101
1345,François Taylor,françois.taylor@acme.com,TAX-331836,2477 Oak Ave,,34095,2026-07-18
426,Thomas Brown,thomas.brown @example.com,TAX-595602,760 Main St,CA,75988,06/21/2026
554,Jennifer-Rodriguez,jennifer.rodriguez@mail.com,TAX-946713,9143 Oak Ave,FR,65737,
554,Jennifer Rodriguez,jennifer.rodriguez@mail.com,TAX-946713,9143 Oak Ave,FR,65737,03/24/2026
554,Jennifer Rodriguez,jennifer.rodriguez@mail.com,TAX-946713,9143 Oak Ave,,65737,2026-03-19
1222,Jessica García,not-an-email,TAX-368400,8191 Main St,CA,68317,13/45/2026
1256,Michael-Williams,michael.williams@globex.co,TAX-812099,2852 Oak Ave,AU,86443,05/23/2026
1330,MÜLLER GONZALEZ,müller.gonzalez@acme.com,TAX-791982,8722 Main St,AU,24240,01/27/2026
1498,Linda Jackson,linda.jackson @example.com,TAX-560437,2420 Oak Ave,UK,82308,20260612
261,Björn Lopez,björn.lopez@mail.com,TAX-624985,8715 Main St,,70140,2026-03-05
261,Björn Lopez,björn.lopez@mail.com,TAX-624985,8715 Main St,,70140,20260623
261,BJÖRN LOPEZ,björn.lopez@mail.com,TAX-624985,8715 Main St,DE,70140,2026-06-01
427,Sarah Anderson,sarah.anderson@example.com,TAX-556932,4208 Main St,IN,16345,20260206
234,Elizabeth Jackson,elizabeth.jackson@example.com,,8878 Oak Ave, FR,70181,20260519
234,ELIZABETH JACKSON,,TAX-672060,8878 Oak Ave,CA,70181,0000-00-00
234,Elizabeth J.,@example.com,TAX-,8878 Oak Ave,CA,70181,2026-06-07
234,Elizabeth Jackson,elizabeth.jackson@example.com,N/A,8878 Oak Ave,CA,70181,0000-00-00
234,Elizabeth Jackson,not-an-email,TAX-672060,8878 Oak Ave,XX,70181,03/23/2026
557,HÅKON O'BRIEN,håkon.obrien @example.com,N/A,6263 Oak Ave,AU,80012,2026-02-10
24,Robert Fürst,robert.fürst@acme.com,TAX-944298,1883 Oak Ave,AU,35874,2026-06-12
1016,David Anderson,david.anderson@example.com,TAX-478057,2181 Oak Ave,FR,61291,2026-07-20
879,Barbara Williams,@example.com,N/A,2050 Main St,FR,38861,03/25/2026
879,barbara williams,barbara.williams@example.com,TAX-433790,2050 Main St,FR,38861,20260113
879,Barbara Williams,barbara.williams@example.com,N/A,2050 Main St,FR,38861,03/25/2026
252,Richard-Müller,richard.müller@acme.com,TAX-811263,1936 Main St,DE,55832,20260419
895,José Moore,josé.moore@mail.com,0000000000,7177 Oak Ave,AU,52482,2026
628,Richard Martin,,TAX-,3658 Main St,XX,37574,2026
1188,Mary Fürst,,???,1313 Oak Ave,DE,42875,20260225
935,François Taylor,,TAX-525612,2136 Main St,XX,69750,20260708
151,James Johnson,james.johnson@example.com,TAX-502814,8395 Oak Ave,CA,56603,0000-00-00
1008,S. Martin,søren.martin@acme.com,TAX-635702,4962 Oak Ave,DE,28362,2026-02-27
1008,Søren Martin,@example.com,TAX-635702,4962 Oak Ave,DE,28362,
1008,Søren Martin,søren.martin@acme.com,TAX-635702,4962 Oak Ave,br,28362,
1008,Søren Martin,søren.martin@acme.com,N/A,4962 Oak Ave,DE,28362,20260101
1008,Søren Martin,søren.martin@acme.com,TAX-635702,4962 Oak Ave,DE,28362,04/11/2026
1414,  Mary Miller  ,mary.miller@mail.com,TAX-476333,5101 Main St,CA,11517,
1414,Mary M.,not-an-email,TAX-,5101 Main St,CA,11517,2026-02-01
1414,Mary Miller,,0000000000,5101 Main St,,11517,01/16/2026
1414,Mary Miller,mary.miller@,N/A,5101 Main St,,11517,02/10/2026
1414,Mary-Miller,not-an-email,,5101 Main St,,11517,20260225
1414,  Mary Miller  ,,TAX-476333,5101 Main St,de,11517,03/03/2026
